INFO 2025-10-27 16:27:53,473 autoreload Watching for file changes with StatReloader
INFO 2025-10-27 16:29:21,619 basehttp "GET / HTTP/1.1" 200 13649
WARNING 2025-10-27 16:29:21,748 log Not Found: /robots.txt
WARNING 2025-10-27 16:29:21,748 basehttp "GET /robots.txt?489322 HTTP/1.1" 404 3936
INFO 2025-10-27 16:29:25,634 basehttp "GET /event/1519aa4b-b40b-464d-a21f-8726a0983ecd/ HTTP/1.1" 200 14286
WARNING 2025-10-27 16:29:25,691 log Not Found: /robots.txt
WARNING 2025-10-27 16:29:25,693 basehttp "GET /robots.txt?489322 HTTP/1.1" 404 3936
INFO 2025-10-27 16:29:37,097 views Razorpay order created: order_RYTNleMQBlqkQa for booking: c34f6af8-6ee8-4422-88af-20ddd89aeb05
INFO 2025-10-27 16:29:37,101 basehttp "POST /event/1519aa4b-b40b-464d-a21f-8726a0983ecd/ HTTP/1.1" 302 0
INFO 2025-10-27 16:29:37,127 basehttp "GET /payment/c34f6af8-6ee8-4422-88af-20ddd89aeb05/ HTTP/1.1" 200 12774
WARNING 2025-10-27 16:29:37,182 log Not Found: /robots.txt
WARNING 2025-10-27 16:29:37,183 basehttp "GET /robots.txt?489322 HTTP/1.1" 404 3936
WARNING 2025-10-27 16:29:37,199 log Not Found: /robots.txt
WARNING 2025-10-27 16:29:37,200 basehttp "GET /robots.txt?489322 HTTP/1.1" 404 3936
INFO 2025-10-27 16:30:28,685 views Payment handler called for order: order_RYTNleMQBlqkQa
INFO 2025-10-27 16:30:28,691 views Payment verified successfully for booking: c34f6af8-6ee8-4422-88af-20ddd89aeb05
INFO 2025-10-27 16:30:28,710 views Booking confirmed: c34f6af8-6ee8-4422-88af-20ddd89aeb05, Seats updated for event: 1519aa4b-b40b-464d-a21f-8726a0983ecd
INFO 2025-10-27 16:30:29,404 views QR code generated for booking: c34f6af8-6ee8-4422-88af-20ddd89aeb05
INFO 2025-10-27 16:30:29,407 basehttp "POST /payment-handler/ HTTP/1.1" 302 0
INFO 2025-10-27 16:30:29,427 basehttp "GET /booking/c34f6af8-6ee8-4422-88af-20ddd89aeb05/success/ HTTP/1.1" 200 10939
WARNING 2025-10-27 16:30:29,491 log Not Found: /robots.txt
WARNING 2025-10-27 16:30:29,492 basehttp "GET /robots.txt?489323 HTTP/1.1" 404 3936
WARNING 2025-10-27 16:30:29,504 log Not Found: /robots.txt
WARNING 2025-10-27 16:30:29,505 basehttp "GET /robots.txt?489323 HTTP/1.1" 404 3936
INFO 2025-10-27 16:30:29,623 basehttp "GET /media/qr_codes/booking_c34f6af8-6ee8-4422-88af-20ddd89aeb05.png HTTP/1.1" 200 6378
INFO 2025-10-27 16:30:41,725 basehttp "GET /booking/c34f6af8-6ee8-4422-88af-20ddd89aeb05/calendar/ HTTP/1.1" 200 486
INFO 2025-10-27 16:30:48,669 basehttp "GET /my-bookings/ HTTP/1.1" 200 8030
WARNING 2025-10-27 16:30:48,742 log Not Found: /robots.txt
WARNING 2025-10-27 16:30:48,743 basehttp "GET /robots.txt?489323 HTTP/1.1" 404 3936
WARNING 2025-10-27 16:30:48,756 log Not Found: /robots.txt
WARNING 2025-10-27 16:30:48,757 basehttp "GET /robots.txt?489323 HTTP/1.1" 404 3936
INFO 2025-10-27 16:30:52,753 basehttp "GET /my-bookings/ HTTP/1.1" 200 8030
WARNING 2025-10-27 16:30:52,801 log Not Found: /robots.txt
WARNING 2025-10-27 16:30:52,803 basehttp "GET /robots.txt?489323 HTTP/1.1" 404 3936
INFO 2025-10-27 16:30:55,437 basehttp "GET / HTTP/1.1" 200 13649
WARNING 2025-10-27 16:30:55,487 log Not Found: /robots.txt
WARNING 2025-10-27 16:30:55,489 basehttp "GET /robots.txt?489323 HTTP/1.1" 404 3936
INFO 2025-10-27 16:30:57,012 basehttp "GET /my-bookings/ HTTP/1.1" 200 8030
WARNING 2025-10-27 16:30:57,073 log Not Found: /robots.txt
WARNING 2025-10-27 16:30:57,073 basehttp "GET /robots.txt?489323 HTTP/1.1" 404 3936
INFO 2025-10-27 16:32:15,024 basehttp "GET / HTTP/1.1" 200 13649
WARNING 2025-10-27 16:32:15,140 log Not Found: /robots.txt
WARNING 2025-10-27 16:32:15,140 basehttp "GET /robots.txt?489323 HTTP/1.1" 404 3936
INFO 2025-10-27 16:32:20,246 basehttp "GET /?category=food HTTP/1.1" 200 9128
WARNING 2025-10-27 16:32:20,311 log Not Found: /robots.txt
WARNING 2025-10-27 16:32:20,312 basehttp "GET /robots.txt?489323 HTTP/1.1" 404 3936
INFO 2025-10-27 16:32:23,240 basehttp "GET /?category=art HTTP/1.1" 200 9128
WARNING 2025-10-27 16:32:23,308 log Not Found: /robots.txt
WARNING 2025-10-27 16:32:23,311 basehttp "GET /robots.txt?489323 HTTP/1.1" 404 3936
INFO 2025-10-27 16:32:28,566 basehttp "GET / HTTP/1.1" 200 13649
WARNING 2025-10-27 16:32:28,626 log Not Found: /robots.txt
WARNING 2025-10-27 16:32:28,627 basehttp "GET /robots.txt?489323 HTTP/1.1" 404 3936
INFO 2025-10-27 16:32:32,751 basehttp "GET / HTTP/1.1" 200 13649
WARNING 2025-10-27 16:32:32,796 log Not Found: /robots.txt
WARNING 2025-10-27 16:32:32,797 basehttp "GET /robots.txt?489323 HTTP/1.1" 404 3936
INFO 2025-10-27 16:32:37,199 basehttp "GET / HTTP/1.1" 200 13649
WARNING 2025-10-27 16:32:37,255 log Not Found: /robots.txt
WARNING 2025-10-27 16:32:37,256 basehttp "GET /robots.txt?489323 HTTP/1.1" 404 3936
INFO 2025-10-27 16:33:25,369 basehttp "GET /admin HTTP/1.1" 301 0
INFO 2025-10-27 16:33:25,450 basehttp "GET /admin/ HTTP/1.1" 302 0
INFO 2025-10-27 16:33:25,968 basehttp "GET /admin/login/?next=/admin/ HTTP/1.1" 200 4162
WARNING 2025-10-27 16:33:26,053 log Not Found: /robots.txt
WARNING 2025-10-27 16:33:26,054 basehttp "GET /robots.txt?489323 HTTP/1.1" 404 3936
INFO 2025-10-27 16:33:26,063 basehttp "GET /static/admin/css/dark_mode.css HTTP/1.1" 200 2682
WARNING 2025-10-27 16:33:26,068 log Not Found: /robots.txt
WARNING 2025-10-27 16:33:26,070 basehttp "GET /robots.txt?489323 HTTP/1.1" 404 3936
INFO 2025-10-27 16:33:26,072 basehttp "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 200 2810
INFO 2025-10-27 16:33:26,076 basehttp "GET /static/admin/css/login.css HTTP/1.1" 200 958
WARNING 2025-10-27 16:33:26,083 log Not Found: /robots.txt
INFO 2025-10-27 16:33:26,085 basehttp "GET /static/admin/css/base.css HTTP/1.1" 200 21544
WARNING 2025-10-27 16:33:26,085 basehttp "GET /robots.txt?489323 HTTP/1.1" 404 3936
INFO 2025-10-27 16:33:26,086 basehttp "GET /static/admin/css/responsive.css HTTP/1.1" 200 17905
INFO 2025-10-27 16:33:26,252 basehttp "GET /static/admin/js/theme.js HTTP/1.1" 200 1943
INFO 2025-10-27 16:33:26,252 basehttp "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 200 3063
INFO 2025-10-27 16:33:34,032 basehttp "POST /admin/login/?next=/admin/ HTTP/1.1" 302 0
INFO 2025-10-27 16:33:34,142 basehttp "GET /admin/ HTTP/1.1" 200 6605
WARNING 2025-10-27 16:33:34,201 log Not Found: /robots.txt
WARNING 2025-10-27 16:33:34,205 basehttp "GET /robots.txt?489323 HTTP/1.1" 404 3936
INFO 2025-10-27 16:33:34,211 basehttp "GET /static/admin/css/dashboard.css HTTP/1.1" 200 441
WARNING 2025-10-27 16:33:34,217 log Not Found: /robots.txt
WARNING 2025-10-27 16:33:34,218 basehttp "GET /robots.txt?489323 HTTP/1.1" 404 3936
INFO 2025-10-27 16:33:34,297 basehttp "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 200 331
INFO 2025-10-27 16:33:34,298 basehttp "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 200 380
INFO 2025-10-27 16:33:37,988 basehttp "GET /admin/events/booking/ HTTP/1.1" 200 13409
WARNING 2025-10-27 16:33:38,064 log Not Found: /robots.txt
INFO 2025-10-27 16:33:38,070 basehttp "GET /static/admin/css/changelists.css HTTP/1.1" 200 6811
WARNING 2025-10-27 16:33:38,071 basehttp "GET /robots.txt?489323 HTTP/1.1" 404 3936
INFO 2025-10-27 16:33:38,110 basehttp "GET /static/admin/js/jquery.init.js HTTP/1.1" 200 347
INFO 2025-10-27 16:33:38,152 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-10-27 16:33:38,160 basehttp "GET /static/admin/js/actions.js HTTP/1.1" 200 8067
INFO 2025-10-27 16:33:38,161 basehttp "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 200 9042
INFO 2025-10-27 16:33:38,175 basehttp "GET /static/admin/js/core.js HTTP/1.1" 200 6208
INFO 2025-10-27 16:33:38,177 basehttp "GET /static/admin/js/urlify.js HTTP/1.1" 200 7887
INFO 2025-10-27 16:33:38,193 basehttp "GET /static/admin/js/prepopulate.js HTTP/1.1" 200 1531
INFO 2025-10-27 16:33:38,208 basehttp "GET /static/admin/img/search.svg HTTP/1.1" 200 458
INFO 2025-10-27 16:33:38,273 basehttp "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 200 285314
INFO 2025-10-27 16:33:38,306 basehttp "GET /static/admin/js/filters.js HTTP/1.1" 200 978
INFO 2025-10-27 16:33:38,354 basehttp "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 200 325171
INFO 2025-10-27 16:33:38,400 basehttp "GET /static/admin/img/tooltag-add.svg HTTP/1.1" 200 331
INFO 2025-10-27 16:33:38,400 basehttp "GET /static/admin/img/sorting-icons.svg HTTP/1.1" 200 1097
INFO 2025-10-27 16:33:38,400 basehttp "GET /static/admin/img/icon-viewlink.svg HTTP/1.1" 200 581
INFO 2025-10-27 16:33:56,671 basehttp "POST /admin/events/booking/ HTTP/1.1" 200 8105
WARNING 2025-10-27 16:33:56,725 log Not Found: /robots.txt
WARNING 2025-10-27 16:33:56,726 basehttp "GET /robots.txt?489323 HTTP/1.1" 404 3936
INFO 2025-10-27 16:33:56,758 basehttp "GET /static/admin/js/cancel.js HTTP/1.1" 200 884
INFO 2025-10-27 16:33:58,325 basehttp "POST /admin/events/booking/ HTTP/1.1" 302 0
INFO 2025-10-27 16:33:58,362 basehttp "GET /admin/events/booking/ HTTP/1.1" 200 12352
WARNING 2025-10-27 16:33:58,403 log Not Found: /robots.txt
WARNING 2025-10-27 16:33:58,405 basehttp "GET /robots.txt?489323 HTTP/1.1" 404 3936
INFO 2025-10-27 16:33:58,412 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-10-27 16:33:58,520 basehttp "GET /static/admin/img/icon-yes.svg HTTP/1.1" 200 436
INFO 2025-10-27 16:34:00,165 basehttp "GET /admin/events/event/ HTTP/1.1" 200 13497
INFO 2025-10-27 16:34:00,230 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
WARNING 2025-10-27 16:34:00,237 log Not Found: /robots.txt
WARNING 2025-10-27 16:34:00,238 basehttp "GET /robots.txt?489323 HTTP/1.1" 404 3936
INFO 2025-10-27 16:34:02,878 basehttp "GET /admin/events/event/0d9d0e32-58d5-4bf7-b725-ee06897c832c/change/ HTTP/1.1" 200 20375
WARNING 2025-10-27 16:34:02,957 log Not Found: /robots.txt
WARNING 2025-10-27 16:34:02,959 basehttp "GET /robots.txt?489323 HTTP/1.1" 404 3936
INFO 2025-10-27 16:34:02,964 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-10-27 16:34:02,965 basehttp "GET /static/admin/css/forms.css HTTP/1.1" 200 9048
INFO 2025-10-27 16:34:02,986 basehttp "GET /static/admin/js/prepopulate_init.js HTTP/1.1" 200 586
INFO 2025-10-27 16:34:02,995 basehttp "GET /static/admin/js/calendar.js HTTP/1.1" 200 9141
INFO 2025-10-27 16:34:03,010 basehttp "GET /static/admin/js/admin/DateTimeShortcuts.js HTTP/1.1" 200 19319
INFO 2025-10-27 16:34:03,033 basehttp "GET /static/admin/css/widgets.css HTTP/1.1" 200 11800
INFO 2025-10-27 16:34:03,055 basehttp "GET /static/admin/js/change_form.js HTTP/1.1" 200 606
INFO 2025-10-27 16:34:03,330 basehttp "GET /static/admin/img/icon-calendar.svg HTTP/1.1" 200 1086
INFO 2025-10-27 16:34:03,330 basehttp "GET /static/admin/img/icon-clock.svg HTTP/1.1" 200 677
INFO 2025-10-27 16:34:56,665 basehttp "POST /admin/events/event/0d9d0e32-58d5-4bf7-b725-ee06897c832c/change/ HTTP/1.1" 302 0
INFO 2025-10-27 16:34:56,703 basehttp "GET /admin/events/event/ HTTP/1.1" 200 13743
INFO 2025-10-27 16:34:56,760 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
WARNING 2025-10-27 16:34:56,775 log Not Found: /robots.txt
WARNING 2025-10-27 16:34:56,776 basehttp "GET /robots.txt?489323 HTTP/1.1" 404 3936
WARNING 2025-10-27 16:34:56,787 log Not Found: /robots.txt
WARNING 2025-10-27 16:34:56,788 basehttp "GET /robots.txt?489323 HTTP/1.1" 404 3936
INFO 2025-10-27 16:35:08,418 basehttp "GET / HTTP/1.1" 200 13971
WARNING 2025-10-27 16:35:09,356 log Not Found: /robots.txt
WARNING 2025-10-27 16:35:09,357 basehttp "GET /robots.txt?489323 HTTP/1.1" 404 3936
INFO 2025-10-27 16:36:07,084 basehttp "GET /admin/events/event/1519aa4b-b40b-464d-a21f-8726a0983ecd/change/ HTTP/1.1" 200 20397
WARNING 2025-10-27 16:36:07,141 log Not Found: /robots.txt
INFO 2025-10-27 16:36:07,143 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
WARNING 2025-10-27 16:36:07,144 basehttp "GET /robots.txt?489323 HTTP/1.1" 404 3936
INFO 2025-10-27 16:36:14,416 basehttp "POST /admin/events/event/1519aa4b-b40b-464d-a21f-8726a0983ecd/change/ HTTP/1.1" 302 0
INFO 2025-10-27 16:36:14,455 basehttp "GET /admin/events/event/ HTTP/1.1" 200 13751
WARNING 2025-10-27 16:36:14,517 log Not Found: /robots.txt
INFO 2025-10-27 16:36:14,518 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
WARNING 2025-10-27 16:36:14,518 basehttp "GET /robots.txt?489323 HTTP/1.1" 404 3936
WARNING 2025-10-27 16:36:14,533 log Not Found: /robots.txt
WARNING 2025-10-27 16:36:14,535 basehttp "GET /robots.txt?489323 HTTP/1.1" 404 3936
INFO 2025-10-27 16:36:20,506 basehttp "GET / HTTP/1.1" 200 14118
WARNING 2025-10-27 16:36:20,539 log Not Found: /robots.txt
WARNING 2025-10-27 16:36:20,540 basehttp "GET /robots.txt?489323 HTTP/1.1" 404 3936
INFO 2025-10-27 16:36:26,192 basehttp "GET /admin/events/event/1519aa4b-b40b-464d-a21f-8726a0983ecd/change/ HTTP/1.1" 200 20838
INFO 2025-10-27 16:36:26,237 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
WARNING 2025-10-27 16:36:26,244 log Not Found: /robots.txt
WARNING 2025-10-27 16:36:26,247 basehttp "GET /robots.txt?489323 HTTP/1.1" 404 3936
INFO 2025-10-27 16:36:42,963 basehttp "POST /admin/events/event/1519aa4b-b40b-464d-a21f-8726a0983ecd/change/ HTTP/1.1" 302 0
INFO 2025-10-27 16:36:42,987 basehttp "GET /admin/events/event/ HTTP/1.1" 200 13751
WARNING 2025-10-27 16:36:43,045 log Not Found: /robots.txt
WARNING 2025-10-27 16:36:43,051 basehttp "GET /robots.txt?489323 HTTP/1.1" 404 3936
INFO 2025-10-27 16:36:43,057 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
WARNING 2025-10-27 16:36:43,066 log Not Found: /robots.txt
WARNING 2025-10-27 16:36:43,067 basehttp "GET /robots.txt?489323 HTTP/1.1" 404 3936
INFO 2025-10-27 16:36:46,855 basehttp "GET / HTTP/1.1" 200 13980
WARNING 2025-10-27 16:36:46,901 log Not Found: /robots.txt
WARNING 2025-10-27 16:36:46,902 basehttp "GET /robots.txt?489323 HTTP/1.1" 404 3936
INFO 2025-10-27 16:36:52,174 basehttp "GET /event/1519aa4b-b40b-464d-a21f-8726a0983ecd/ HTTP/1.1" 200 14542
WARNING 2025-10-27 16:36:52,233 log Not Found: /robots.txt
WARNING 2025-10-27 16:36:52,233 basehttp "GET /robots.txt?489323 HTTP/1.1" 404 3936
INFO 2025-10-27 16:38:08,201 basehttp "GET /admin/events/event/3d7d1ff1-d303-4db6-ac90-4ec610de426c/change/ HTTP/1.1" 200 20428
INFO 2025-10-27 16:38:08,265 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
WARNING 2025-10-27 16:38:08,268 log Not Found: /robots.txt
WARNING 2025-10-27 16:38:08,269 basehttp "GET /robots.txt?489323 HTTP/1.1" 404 3936
INFO 2025-10-27 16:38:14,147 basehttp "POST /admin/events/event/3d7d1ff1-d303-4db6-ac90-4ec610de426c/change/ HTTP/1.1" 302 0
INFO 2025-10-27 16:38:14,183 basehttp "GET /admin/events/event/ HTTP/1.1" 200 13742
INFO 2025-10-27 16:38:14,252 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
WARNING 2025-10-27 16:38:14,254 log Not Found: /robots.txt
WARNING 2025-10-27 16:38:14,255 basehttp "GET /robots.txt?489323 HTTP/1.1" 404 3936
WARNING 2025-10-27 16:38:14,268 log Not Found: /robots.txt
WARNING 2025-10-27 16:38:14,269 basehttp "GET /robots.txt?489323 HTTP/1.1" 404 3936
INFO 2025-10-27 16:38:18,615 basehttp "GET / HTTP/1.1" 200 13988
WARNING 2025-10-27 16:38:18,664 log Not Found: /robots.txt
WARNING 2025-10-27 16:38:18,665 basehttp "GET /robots.txt?489323 HTTP/1.1" 404 3936
INFO 2025-10-27 16:38:31,748 basehttp "GET /my-bookings/ HTTP/1.1" 200 8277
WARNING 2025-10-27 16:38:31,800 log Not Found: /robots.txt
WARNING 2025-10-27 16:38:31,802 basehttp "GET /robots.txt?489323 HTTP/1.1" 404 3936
INFO 2025-10-27 16:38:33,357 basehttp "GET /admin/ HTTP/1.1" 200 8890
WARNING 2025-10-27 16:38:33,411 log Not Found: /robots.txt
WARNING 2025-10-27 16:38:33,413 basehttp "GET /robots.txt?489323 HTTP/1.1" 404 3936
INFO 2025-10-27 16:38:33,562 basehttp "GET /static/admin/img/icon-deletelink.svg HTTP/1.1" 200 392
INFO 2025-10-27 16:38:36,860 basehttp "GET / HTTP/1.1" 200 13988
WARNING 2025-10-27 16:38:36,913 log Not Found: /robots.txt
WARNING 2025-10-27 16:38:36,915 basehttp "GET /robots.txt?489323 HTTP/1.1" 404 3936
WARNING 2025-10-27 16:38:36,926 log Not Found: /robots.txt
WARNING 2025-10-27 16:38:36,927 basehttp "GET /robots.txt?489323 HTTP/1.1" 404 3936
INFO 2025-10-27 16:39:15,975 autoreload C:\Users\Admin\Desktop\test\event_booking\events\views.py changed, reloading.
INFO 2025-10-27 16:39:17,374 autoreload Watching for file changes with StatReloader
INFO 2025-10-27 16:39:44,318 autoreload C:\Users\Admin\Desktop\test\event_booking\events\urls.py changed, reloading.
INFO 2025-10-27 16:39:45,673 autoreload Watching for file changes with StatReloader
INFO 2025-10-27 16:41:10,370 basehttp "GET / HTTP/1.1" 200 14022
WARNING 2025-10-27 16:41:10,482 log Not Found: /robots.txt
WARNING 2025-10-27 16:41:10,483 basehttp "GET /robots.txt?489323 HTTP/1.1" 404 4121
INFO 2025-10-27 16:41:13,237 views Fetched 0 bookings for user 1
INFO 2025-10-27 16:41:13,245 basehttp "GET /my-bookings/ HTTP/1.1" 200 8366
WARNING 2025-10-27 16:41:13,318 log Not Found: /robots.txt
WARNING 2025-10-27 16:41:13,318 basehttp "GET /robots.txt?489323 HTTP/1.1" 404 4121
INFO 2025-10-27 16:41:16,274 basehttp "GET / HTTP/1.1" 200 14022
WARNING 2025-10-27 16:41:16,333 log Not Found: /robots.txt
WARNING 2025-10-27 16:41:16,334 basehttp "GET /robots.txt?489323 HTTP/1.1" 404 4121
INFO 2025-10-27 16:41:19,324 basehttp "GET /event/3d7d1ff1-d303-4db6-ac90-4ec610de426c/ HTTP/1.1" 200 14649
WARNING 2025-10-27 16:41:19,380 log Not Found: /robots.txt
WARNING 2025-10-27 16:41:19,381 basehttp "GET /robots.txt?489323 HTTP/1.1" 404 4121
INFO 2025-10-27 16:41:32,623 views Razorpay order created: order_RYTaMfHWgAG9Xu for booking: 65d1ee09-2699-454e-b7f6-df751b2426ef
INFO 2025-10-27 16:41:32,626 basehttp "POST /event/3d7d1ff1-d303-4db6-ac90-4ec610de426c/ HTTP/1.1" 302 0
INFO 2025-10-27 16:41:32,656 basehttp "GET /payment/65d1ee09-2699-454e-b7f6-df751b2426ef/ HTTP/1.1" 200 13047
WARNING 2025-10-27 16:41:32,722 log Not Found: /robots.txt
WARNING 2025-10-27 16:41:32,724 basehttp "GET /robots.txt?489323 HTTP/1.1" 404 4121
WARNING 2025-10-27 16:41:32,736 log Not Found: /robots.txt
WARNING 2025-10-27 16:41:32,737 basehttp "GET /robots.txt?489323 HTTP/1.1" 404 4121
INFO 2025-10-27 16:42:29,075 views Payment handler called for order: order_RYTaMfHWgAG9Xu
INFO 2025-10-27 16:42:29,080 views Payment verified successfully for booking: 65d1ee09-2699-454e-b7f6-df751b2426ef
INFO 2025-10-27 16:42:29,101 views Booking confirmed: 65d1ee09-2699-454e-b7f6-df751b2426ef, Seats updated for event: 3d7d1ff1-d303-4db6-ac90-4ec610de426c
INFO 2025-10-27 16:42:29,282 views QR code generated for booking: 65d1ee09-2699-454e-b7f6-df751b2426ef
INFO 2025-10-27 16:42:29,284 basehttp "POST /payment-handler/ HTTP/1.1" 302 0
INFO 2025-10-27 16:42:29,316 basehttp "GET /booking/65d1ee09-2699-454e-b7f6-df751b2426ef/success/ HTTP/1.1" 200 11258
WARNING 2025-10-27 16:42:29,385 log Not Found: /robots.txt
WARNING 2025-10-27 16:42:29,386 basehttp "GET /robots.txt?489323 HTTP/1.1" 404 4121
WARNING 2025-10-27 16:42:29,398 log Not Found: /robots.txt
WARNING 2025-10-27 16:42:29,399 basehttp "GET /robots.txt?489323 HTTP/1.1" 404 4121
INFO 2025-10-27 16:42:29,532 basehttp "GET /media/qr_codes/booking_65d1ee09-2699-454e-b7f6-df751b2426ef.png HTTP/1.1" 200 7041
INFO 2025-10-27 16:42:41,379 views Fetched 1 bookings for user 1
INFO 2025-10-27 16:42:41,384 basehttp "GET /my-bookings/ HTTP/1.1" 200 10764
WARNING 2025-10-27 16:42:41,449 log Not Found: /robots.txt
WARNING 2025-10-27 16:42:41,450 basehttp "GET /robots.txt?489323 HTTP/1.1" 404 4121
INFO 2025-10-27 16:42:53,284 basehttp "GET /booking/65d1ee09-2699-454e-b7f6-df751b2426ef/success/ HTTP/1.1" 200 10948
INFO 2025-10-27 16:42:53,328 basehttp "GET /media/qr_codes/booking_65d1ee09-2699-454e-b7f6-df751b2426ef.png HTTP/1.1" 304 0
WARNING 2025-10-27 16:42:53,334 log Not Found: /robots.txt
WARNING 2025-10-27 16:42:53,335 basehttp "GET /robots.txt?489323 HTTP/1.1" 404 4121
INFO 2025-10-27 16:43:44,823 views Fetched 1 bookings for user 1
INFO 2025-10-27 16:43:44,828 basehttp "GET /my-bookings/ HTTP/1.1" 200 10764
WARNING 2025-10-27 16:43:44,914 log Not Found: /robots.txt
WARNING 2025-10-27 16:43:44,915 basehttp "GET /robots.txt?489323 HTTP/1.1" 404 4121
INFO 2025-10-27 16:43:46,503 basehttp "GET / HTTP/1.1" 200 14022
WARNING 2025-10-27 16:43:46,560 log Not Found: /robots.txt
WARNING 2025-10-27 16:43:46,562 basehttp "GET /robots.txt?489323 HTTP/1.1" 404 4121
INFO 2025-10-27 16:56:09,893 autoreload Watching for file changes with StatReloader
INFO 2025-10-27 16:56:15,387 basehttp "GET / HTTP/1.1" 200 14488
